X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
-0.515088575274346,-0.385446723742053,-0.929880969301212,-0.845270720817195,0.417059498292434,0.241347368956312,0.0523619850371936,0.472527931953694,0.531085728480687,-0.156429286293424,-4.28891777813617
1.2489600288725,1.1073155796083,1.2915430464575,1.16551498530702,0.333595498653342,-2.09346673008001,0.113911260090686,-4.19306503303973,1.33952511241804,0.800772509820474,7.1923688033396
0.917773068750438,0.853389285231,-0.111591462002765,-0.142098722836408,0.0401710835776366,-1.1306711491379,1.8160127555721,-2.24524246288279,1.09689417766028,-2.83296592402909,3.06713544110896
-0.0218013324285071,-0.0560445294137852,0.329395856895306,0.306296016810994,-0.671269772303286,-1.30687279731407,-0.419262242485672,-2.61620449756117,1.28112456471296,1.13875224076753,-2.81895541632397
1.60678037026185,1.57768624119492,-0.825701520034159,-0.836783686396824,0.107397812972177,0.150034307891146,-1.101560879503,0.291932982525382,-2.10885963941525,0.609874033673381,4.73773275516321
0.589127137047791,0.505426922236223,-1.46339891204353,-1.40093964359838,0.136797999412704,0.357864523379617,-0.524331937900757,0.721324380120571,-0.845871262805195,-0.29647129910667,0.905751342490809
-0.861691723942996,-0.790726979297236,-0.229270053814052,-0.217928469069569,0.596588654859161,-1.06476561532494,-0.447247292301423,-2.11710449387826,-0.435385554715154,-0.658532264692008,-3.23426372446126
0.501147763185954,0.505136302288623,0.529113173284579,0.528561544945194,-0.587001297718177,-0.183353228394272,-0.860050681051984,-0.37473444740633,-0.217249007844641,-1.8140576611355,3.18737513772444
1.33315809161792,1.20894203461223,0.74513710550039,0.663289489404675,1.03691253003189,-1.71936235938918,1.1769118697283,-3.42221694739587,0.327556892483978,1.45528430708223,8.5305557716763
0.203187246000993,0.128682965205191,0.701222932425291,0.641786912440085,-0.500109576464045,-0.80823204744554,0.175528558182184,-1.61976072566223,0.464967231810242,1.08934234449161,-1.04746454705358
0.192047734227286,0.0747919997888425,1.77389408964298,1.70067445708922,0.722512346729632,-0.312349850275138,1.25848513493725,-0.631983059441105,-1.07479059895541,-0.337988088428063,5.77217246289468
0.160388528364101,0.103206187847989,-0.449426422981804,-0.466468863961177,-0.447173692252524,-0.642727414840282,0.459014077478139,-1.28583379238847,0.483958613557847,-0.206519334818181,0.605411966254453
0.0198059939174868,0.0967964164278099,-1.00477458409274,-0.959379838756382,1.22589249247569,-0.956465354695085,-0.0834004967054081,-1.92255741408627,-1.55953746742196,-0.215696733263361,0.0757399762678035
0.693425695070416,0.820982780470927,0.581868141899962,0.495230172921438,1.08121885519122,1.17225088196821,1.81933744286664,2.3494844548944,0.898892929252252,-0.340040306093428,5.66329051519017
0.240552429389785,0.266115164647046,-0.245579529129573,-0.287640819502929,0.160380924688119,2.25913717885517,0.496834308457143,4.53873346423546,-1.44250501455221,-0.128095980097122,1.1543319500798
-0.989568811262499,-0.966406713134585,0.904331512958541,0.887308486253761,0.452968554052394,0.98729672296294,-0.732403515500564,1.97891476659406,-0.376013099302418,-0.93568540061376,-0.0586851807795208
-0.253654246695773,-0.197803007404103,1.70258863734287,1.64016207293891,0.886924539551895,-1.11244643015572,-0.224121923547082,-2.23322563303709,-0.147057005708133,-1.42841048915326,3.78957712825242
0.0386154564137515,0.0844748612888889,-1.53737240076391,-1.49993928423852,0.495143642770637,0.485627671097884,-0.474380657212681,0.957752288951188,0.211377749086163,0.360986272731192,-2.43349209493127
-0.165221377250973,-0.119550866116285,0.808378653617212,0.758288104564649,0.679896777258912,0.690492065742292,0.922886154165284,1.38441866619489,-1.27534261823208,-0.136724688509123,0.351816902095482
-0.598400676682674,-0.588756070019369,-0.422021851354243,-0.435330893060956,1.25833299328297,-1.16784017704929,-0.511934860644402,-2.34261257740051,3.16525724306885,-0.02822481971069,-2.72031386830219
-1.08666804605994,-1.08320986521653,-0.517821712925826,-0.517281091010969,-1.00146849597306,-1.14805789264166,0.904265734259275,-2.29847562588533,-0.257773197739157,-0.981771739873118,-6.68389328181807
-1.70176873330052,-1.56321156402306,1.32933171601078,1.26944118538951,-0.53919092664279,-0.28491428112727,-0.39980780502275,-0.583477972972285,-0.227555561495429,-0.18266636181343,-4.49036568519676
-0.428038093014211,-0.367493015620151,-0.171797283071501,-0.185755873357576,1.44531750916849,-1.12755628887517,-1.08069450093494,-2.25719305914769,-1.05545419681414,-0.718009145850915,-0.260028330309984
-0.423979921872513,-0.375213161374795,-1.68549734670412,-1.63011651411975,0.78576180339506,0.0766946704610703,-2.46538678552256,0.138231596467008,0.703286024942953,-0.160039207330829,-3.0094092997407
0.899468451449172,0.855296294693118,-0.825744468554045,-0.843628403787868,0.471187480436531,-1.45512568712106,0.543245828333295,-2.92525688587678,-0.607320978907201,-0.0959261712253736,1.52107292930784
0.972992346246368,0.901171234176981,-1.4948362025962,-1.38770221421289,-1.51022805590553,-0.15629966211721,0.682551614138745,-0.315038887027456,-0.0321124171758199,0.901496870395415,-2.56577928150975
2.90399867231638,2.77126731366463,-0.238654905861472,-0.251942501439048,1.47120384276094,0.365137249841145,1.86429841876112,0.732579675409054,2.44537323068576,-1.14662428196018,11.8327843163025
0.984628432408188,0.933052387101236,0.577499930104988,0.663625826298615,0.285480725992768,-0.13880140802397,-0.974857179662596,-0.279668427558659,-2.04364202490778,-1.82969730614962,5.71734084880816
1.02378570811765,0.951554708817629,0.623827688796559,0.558508915171178,1.21770125134274,-0.857919997650924,-0.192379583663483,-1.72769486801868,-1.52352753090573,0.677599740873429,6.71673834630394
0.335564194184186,0.288526820355016,0.808351787026693,0.744389739734922,-0.886033746869431,1.02878193400467,2.31868250775158,2.04298980074437,1.04294737891755,-0.331828864753118,2.47231066931661
-1.07138883077491,-1.02930473481822,-0.39564060639792,-0.324460358240575,-1.27698361436215,-0.245370773069732,0.392917772080165,-0.503737656943271,0.468610700143183,1.158374060162,-6.76613856583662
-0.102276510632101,-0.0929236554845854,-0.274442956250745,-0.250282090238018,0.0748656013129098,-0.149089638602198,-0.324208477112693,-0.291572159524223,0.770412396166067,1.56315185886564,-2.44771391823004
-1.42844887305295,-1.35350075721216,-1.03578578551007,-1.07555741222041,1.89153493632426,-0.320523755327377,1.67261114510295,-0.648187245285771,0.220876862641599,1.79308558342713,-6.23639031865845
0.190591159319157,0.199198559827391,1.52295941953313,1.4497029740597,2.54460216575272,-0.769704136282358,-0.523343909895766,-1.52986115721868,-0.754383992923466,-0.578579185201791,7.22481492468737
-1.62432264445349,-1.65021546548111,-1.12583161600194,-1.09141659986559,-0.293109307275182,0.575573012482378,-1.28724003366156,1.16524972744123,-0.0328523318364331,-0.536020159116218,-8.94252870001986
-0.68075867829256,-0.629775739986236,-0.810513828224726,-0.712490184461134,-1.11009161134337,-2.15367904225446,-1.30996862100733,-4.3033258015453,-0.119611649363673,2.02901916743333,-6.63289327405194
